start,end,today,deviceid,imei,control_estudio,encuesta_id,participacion_control,participacion_estudio,Assigned_Group,Current_Group,tipo_encuesta,tariff_code,num_personas,medidor,sexo,nivel_educacion,store_type,mas_gasta_tiempo,porque_mas_gasta_tiempo,hora_pico_energia,dia_pico_energia_choices,ano_pico_energia_choices,epoca_consumo,bombillas,bombillas_horas,celular,celular_horas,internet,internet_horas,radio,radio_horas,television,television_horas,computadora,computadora_horas,refrigerador,refrigerador_horas,abanico,abanico_horas,aire_acondicionado,aire_acondicionado_horas,microondas,microondas_horas,licuadora,licuadora_horas,equipo,equipo_horas,lavadora,lavadora_horas,secadora,secadora_horas,plancha,plancha_horas,plancha_pelo,plancha_pelo_horas,consumo_abanico,consumo_luces,consumo_television,consumo_celular,consumo_radio,consumo_refrigerador,efficiency_bulb,time_fridge,buy_fridge,efficiency_tv,interest_efficiency,estrategias_pasadas_efficiency,estrategias_pasadas_efficiency_resp1,estrategias_pasadas_efficiency_resp2,estrategias_pasadas_efficiency_resp3,fotos_est_eficiencia_energeticaI,fotos_est_eficiencia_energeticaII,barreras_efficiency,barreras_efficiency_resp1,barreras_efficiency_resp2,barreras_efficiency_resp3,razon_eficiencia_energeticaI,razon_eficiencia_energeticaII,razon_eficiencia_energeticaIII,razon_eficiencia_energeticaI_resp1,razon_eficiencia_energeticaII_resp2,razon_eficiencia_energeticaIII_resp3,financiamiento_eficiencia,financiamiento_eficiencia_tamano,financiamiento_eficiencia_meses,financiamiento_solar,financiamiento_solar_tamano,financiamiento_solar_meses,acceso_a_datos,cuenta_de_ahorros,gasto_electrico,gasto_electrico_cordobas,gasto_tarifa_electrica,gasto_agua,gasto_agua_cordobas,gas_casa,gasto_gas,ingresos_mensuales,gastos_mensuales,porcentaje_electricidad,dificultad_pago,dificil_porque_pago,muy_dificil_porque_pago,especifique_porque_dificil,especifique_porque_mdificil,ahorros_si_no,ahorros_cantidad,gasto_servicios,gasto_cosas_basicas,gastos_otros_no_diversion,gastos_diversion,ahorros_gastos,ahorraria_si,gastaria_si,control_de_consumo,como_contro_de_consumo,como_contro_de_consumo_resp1,como_contro_de_consumo_resp2,cuanto_tiempo_dia_control,cuantos_dias_control,informacion_util,para_que_util_nada,para_que_util_nada_resp,para_que_util_masmenos,para_que_util_masmenos_resp,para_que_util_uil,para_que_util_uil_resp,para_que_util_muyutil,para_que_util_muyutil_resp,uso_informacion_disnorte,uso_informacion_disnorte_resp1,uso_informacion_disnorte_resp2,comparte_papel_info,comparte_papel_info_si,comparte_papel_info_si_resp,type_pago,tiempo_pago,type_pago_quality,porque_facil_pago,porque_relafacil_pago,porque_complicado_pago,porque_muycomplicado_pago,tipo_telefono,telefono_suyo,tel_whatsapp,telefonos,internet_uso,foto_gasto_electrico,foto_recibo,especifique_gasto_electrico,coordenadasIII,X_coordenadasIII_latitude,X_coordenadasIII_longitude,X_coordenadasIII_altitude,X_coordenadasIII_precision,meta.instanceID,X_id,X_uuid,X_submission_time,X_tags,X_notes,X_version,X_duration,X_submitted_by,focos_eficiencia_ahorro,focos_eficiencia_cuanto,ventana_eficiencia_ahorro,ventana_eficiencia_cuanto,botella_eficiencia_ahorro,botella_eficiencia_cuanto,cortina_eficiencia_ahorro,cortina_eficiencia_cuanto,refri_eficiencia_ahorro,refri_eficiencia_cuanto,abanico_eficiencia_ahorro,abanico_eficiencia_cuanto,tv_eficiencia_ahorro,tv_eficiencia_cuanto,survey_time
2017-06-09T10:48:32.000-06:00,2017-06-09T11:50:53.000-06:00,6/9/17,enketo.ona.io:JD1QgrLbueh3hA3w,enketo.ona.io:JD1QgrLbueh3hA3w,estudio,326,,si,treatment_luzero_SMS,treatment_luzero_SMS,micro_empresa,t1,3,no,mujer,ciclo_basico,pulperia,tarde,Porque conecta la refrigeradora,18,domingo,diciembre,invierno,5,5,2,0.5 horas,,,1,2,4,6,NA,,1,6,1,1,NA,,1,0.02,1,0.15,,,NA,,NA,,1,Una vez en la semana 1 y 1/2 horas,,,20,20,20,30,10,40,fluorescentes,24,La curacao,viejo,estoy_muy_interesado,"Desconecta la refrigeradora, apaga los electrodomesticos cuando no los ocupa, no ocupan el abanico diario",turn_off,less_fans,,Poco,,Ninguna,notnig,,,gasto_hogar,reducir_co2,reducir_ambiente,home_expense,reduceco2,reduce_environment,NA,NA,NA,NA,NA,NA,NA,NA,140,450,10,200,350,Cocinar,260,2000,3000,40,muy_dificil,,other,porque no puede salir a trabajar,NA,si,100,850,2000,2000,0,ahorraria,para ocuparlos mas adelante en alguna necesidad,NA,si,apunta el consumo diario,writedown_consumption,,10,30,muy_util,,,,,,,para controlarse en el consumo,control_consumption,para fijarse en el consumo y llevar control,control_consumption,NA,si,con amigos y familiares comparte el consumo,talk_about_consumption,persona_banco,2,facil,porq no se atrasan pagando el recibo,,,,smart_phone,58709097,whatsapp,76726416,,si,http://classic.ona.io/api/v1/files/4556491?filename=niuera/attachments/1497030612720-768494119-11_50_30.jpg,,12.149925 -86.237311 78.37000274658203 10.5,12.149925,-86.237311,78.37000275,10.5,uuid:91de4a4e-918e-450d-aece-7dc591dbc323,16567530,91de4a4e-918e-450d-aece-7dc591dbc323,6/9/17 17:51,NA,NA,2.02E+11,3741,NA,mucho,200,mucho,200,poco,50,mucho,300,mucho,15000,poco,100,mas o menos,4500,baseline
2017-06-12T09:39:48.000-06:00,2017-06-12T10:07:24.000-06:00,6/12/17,enketo.ona.io:Utyokm5b6H56Zg9b,enketo.ona.io:Utyokm5b6H56Zg9b,estudio,35,,si,treatment_SMS,treatment_SMS,casa,t0,3,si,mujer,universidad,,noche,En la noche porque estÕÔÕÅn encendidas las luces y lo tv,6,viernes,diciembre,verano,10,5,2,3,1,24,NA,,3,6,1,No se usa,1,24,3,8,NA,,NA,,1,0.1,,,NA,,NA,,1,3,,,40,10,20,10,NA,30,fluorescentes,24,Regalo,viejo,me_interesa,"Apagar los equipos, desconectarlos",turn_off,,,,,"Poca informaciÕÔ_n de lo que consume cada aparato, falta de dinero para comprar aparatos que ahorren luz",no_information,economic_capacity,,gasto_hogar,gasto_hogar,,home_expense,,,NA,NA,NA,NA,NA,NA,NA,NA,170,1200,7,30,300,Cocinar,260,9000,8000,15,dificil,caro,,,NA,no,NA,3000,5000,NA,NA,ahorraria,Invertilos para pasear,NA,no,,,,NA,NA,mas_o_menos,,,Para controlar el consumo de mes a mes,control_consuption,,,,,Para ir a pagar,pay,NA,si,Cuanto salio,talk_about_payment,persona_banco,30,facil,Porque no invierte mucho tiempo,,,,smart_phone,78432474,whatsapp,,no,no,,175,12.148203 -86.235281 82.650390625 10,12.148203,-86.235281,82.65039063,10,uuid:f546f3fb-2c75-45c3-b8df-3b91015f09a6,16634095,f546f3fb-2c75-45c3-b8df-3b91015f09a6,6/12/17 16:07,NA,NA,2.02E+11,1656,NA,mas o menos,35,poco,350,mas o menos,70,mucho,150,poco,no me interesa,mas o menos,300,mas o menos,800,baseline
2017-06-12T09:40:36.000-06:00,2017-06-12T10:10:10.000-06:00,6/12/17,enketo.ona.io:JD1QgrLbueh3hA3w,enketo.ona.io:JD1QgrLbueh3hA3w,control,176,si,,No,Control,casa,t0,3,no,mujer,ciclo_basico,,medio_dia,porque estan los abanicos y los ninÕÔë±os llegan de la escuela,12,sabado,diciembre,verano,10,4 horas,3,12,,,NA,,3,12,1,1,1,24,2,16,NA,,NA,,1,0.5,,,1,dos veces a la semana 3 horas al dia,NA,,1,una vez a la semana 3 horas,,,30,20,30,20,NA,30,fluorescentes,12,copasa,plasma,me_interesa,"no enciene todas las luces, desconecta los aparatos que no esta usando, poner bombillos ahorrativos",less_lights,turn_off,efficient_bulbs,,,ella no ha puesto la atencion requerida,no_interest,,,gasto_hogar,reducir_ambiente,reducir_co2,home_expense,reduce_environment,reduce_co2,NA,NA,NA,NA,NA,NA,NA,NA,300,2000,70,500,500,cocinar,150,5600,5000,50,dificil,caro,,,NA,no,NA,3500,2000,0,0,ahorraria,para pagar la escuela de sus hijos,NA,no,,,,NA,NA,mas_o_menos,,,para saber cuanto va a pagar,know_payment,,,,,no la utiliza,nothing,NA,,,,persona_banco,30,facil,porque es mas cerca el banco,,,,,,,,,si,http://classic.ona.io/api/v1/files/4569787?filename=niuera/attachments/1497283698659-1835388525-10_9_3.jpg,,,NA,NA,NA,NA,uuid:f78e0e73-796e-4121-80a5-1cbaf32a8f72,16634235,f78e0e73-796e-4121-80a5-1cbaf32a8f72,6/12/17 16:10,NA,NA,2.02E+11,1774,NA,poco,40,mucho,1000,nada,0,mucho,800,mas o menos,3000,poco,300,mucho,10000,baseline
2017-06-12T10:07:24.000-06:00,2017-06-12T10:37:25.000-06:00,6/12/17,enketo.ona.io:Utyokm5b6H56Zg9b,enketo.ona.io:Utyokm5b6H56Zg9b,control,25,si,,No,Control,casa,t0,3,si,mujer,ciclo_diversificado,,noche,Ocupamos luz televisiÕÔ_n y abanicos,7,domingo,diciembre,igual,6,4,2,3,1,24,1,1,2,4,NA,,1,24,3,5,NA,,NA,,1,0.01,,,NA,,NA,,1,0.3,,,20,15,20,15,15,30,led,96,Casa cormeciales,led,me_interesa,"No encender la radio, no planchar colgar la ropa en percha desde que se lava, ver menos tele",less_radio,less_ironing,less_tv,,,Las personas que leen el medidor no son eficientes,disnorte_workers,,,gasto_hogar,,,home_expense,,,NA,NA,NA,NA,NA,NA,NA,NA,140,300,0,30,200,Para cocinar,150,40000,35000,10,facil,,,,NA,si,3000,500,10000,10000,4000,ahorraria,Usarlos para la vejez,NA,no,,,,NA,NA,util,,,,,Punto de referencia para reclamar,claim,,,En casos de reclamo,claims,NA,no,,,persona_banco,45,facil,Porque voy en un momento que no hay mucha gente,,,,smart_phone,87779484,telefono,,,no,,,12.145719 -86.238303 63.1014404296875 1414,12.145719,-86.238303,63.10144043,1414,uuid:54a92602-290b-4f46-8340-3d1bd4153d42,16635452,54a92602-290b-4f46-8340-3d1bd4153d42,6/12/17 16:37,NA,NA,2.02E+11,1801,NA,mas o menos,30,poco,130,poco,no pagaria,poco,no pagaria,mucho,6000,mucho,500,mas o menos,3000,baseline
2017-06-12T12:15:59.000-06:00,2017-06-12T13:24:57.000-06:00,6/12/17,enketo.ona.io:JD1QgrLbueh3hA3w,enketo.ona.io:JD1QgrLbueh3hA3w,estudio,146,,si,treatment_luzero_NO_SMS,treatment_luzero_NO_SMS,micro_empresa,t1,12,no,hombre,ciclo_diversificado,pulperia,tarde,porque ven televisiÕÔ_n,12,,noviembre,verano,8,3,5,1,1,24,NA,,3,8,1,0.5,2,24,NA,,NA,,NA,,1,0.5,,,NA,,NA,,1,,,,30,40,70,30,NA,50,fluorescentes,NA,no sabe,viejo,,poniendo enchufes ahorradores de energia,efficient_plugs,,,,,,,,,gasto_hogar,reducir_co2,independencia_energetica,home_expense,reduce_co2,energy_independence,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,50,500,400,cocinar,250,NA,NA,80,muy_dificil,,me_gustaria_otros,,NA,no,NA,1200,2500,500,250,ahorraria,invertir en algo,NA,no,,,,NA,NA,muy_util,,,,,,,para llevar un control de los gasto de la energia,control_consumption,para llevar un control,control_consumption,NA,si,los gastos del mes,talk_about_payment,persona_empresa,30,complicado,,,por el transporte,,chiclero,86418662,telefono,,no,si,http://classic.ona.io/api/v1/files/4571469?filename=niuera/attachments/14972954060091295743614-13_23_37.jpg,,12.148342 -86.239631 83.26000213623047 10,12.148342,-86.239631,83.26000214,10,uuid:5c329cd7-dbb8-4df5-b885-e72c714e0cce,16644638,5c329cd7-dbb8-4df5-b885-e72c714e0cce,6/13/17 0:31,NA,NA,2.02E+11,4138,NA,mas o menos,70,mas o menos,400,mas o menos,350,mas o menos,600,poco,4500,mas o menos,400,mas o menos,3000,baseline
2017-06-12T13:25:01.000-06:00,2017-06-12T14:43:02.000-06:00,6/12/17,enketo.ona.io:JD1QgrLbueh3hA3w,enketo.ona.io:JD1QgrLbueh3hA3w,control,137,si,,No,Control,casa,t0,5,no,hombre,universidad,,noche,porque encienden el abanico y ven television,18,sabado,marzo,verano,3,3,5,1 hora cada s dias,,,NA,,1,7,NA,,1,24,2,8,NA,,NA,,NA,,,,NA,,NA,,1,2 horas a la semana,,,6,4,12,2,NA,70,fluorescentes,NA,,lcd,no_me_interesa,"desconectarlos aparatos y darles menos usos, apagar las luces",turn_off,less_lights,,,,ninguna,nothing,,,gasto_hogar,reducir_ambiente,reducir_co2,home_expense,reduce_environment,reduce_co2,NA,NA,NA,NA,NA,NA,NA,NA,200,1300,6,30000,560,cocinar,300,12000,14000,20,muy_dificil,,me_gustaria_otros,,NA,no,NA,2000,7000,800,0,ahorraria,para el futuro,NA,no,,,,NA,NA,util,,,,,para llevar un control de sus gastos,control_consumption,,,para sacar cuentas sobre lo que va a pagar,pay,NA,no,,,persona_banco,1,muy_complicado,,,,porque esta enfermo,chiclero,,,,,si,http://classic.ona.io/api/v1/files/4571470?filename=niuera/attachments/1497300023018748689734-14_41_44.jpg,,12.145233 -86.237758 0 135.60000610351562,12.145233,-86.237758,0,135.6000061,uuid:dff8ce0f-7d9a-4a9d-8b81-f1bc1df299c1,16644639,dff8ce0f-7d9a-4a9d-8b81-f1bc1df299c1,6/13/17 0:31,NA,NA,2.02E+11,4681,NA,poco,50,poco,190,poco,110,mas o menos,200,mucho,5000,mas o menos,350,poco,2500,baseline
2017-06-12T14:46:02.000-06:00,2017-06-12T15:18:02.000-06:00,6/12/17,enketo.ona.io:JD1QgrLbueh3hA3w,enketo.ona.io:JD1QgrLbueh3hA3w,estudio,348,,si,treatment_luzero_NO_SMS,treatment_luzero_NO_SMS,casa,tjubilados,16,si,mujer,ciclo_basico,,noche,estÕÔÕÅn todos en la casa,20,domingo,diciembre,verano,9,4,5,10,,,NA,,5,3,NA,,2,no se conectan es que sale demasiado,5,10,NA,,NA,,3,no se usan,,,NA,,NA,,2,media hora a la semana,,,10,15,15,5,NA,,fluorescentes,12,me la regalÕÔ_ mi hija,viejo,estoy_muy_interesado,se baja el breaker desde la maÕÔë±ana hasta el mediodÕÔ_a. los abanicos solo se usan en la noche y los tv no se usan todo el dÕÔ_a,turn_off,less_fans,less_tv,,,"el dinero, yo pienso que con el dinero se hace todo",economic_capacity,,,gasto_hogar,reducir_ambiente,reducir_co2,home_expense,reduce_environment,reduce_co2,NA,NA,NA,NA,NA,NA,NA,NA,250,2200,25,NA,1200,para cocinar,370,11000,5000,10,muy_dificil,,caro,,NA,no,NA,4000,3000,500,NA,ahorraria,para el futuro uno no sabe lo que viene,NA,no,,,,NA,NA,mas_o_menos,,,sale reflejado lo que uno consume,see_consumption,,,,,para revisar lo que se va a pagar,pay,NA,si,con mi familia porque es la que me va a ayudar a pagar,talk_about_payment,persona_banco,30,facil,queda cerca,,,,chiclero,81398288,telefono,,,si,http://classic.ona.io/api/v1/files/4571471?filename=niuera/attachments/1497302235778507031657-15_17_35.jpg,,12.146994 -86.242365 0 1799.9990234375,12.146994,-86.242365,0,1799.999023,uuid:b1ce812c-9d41-4ea5-b030-4a367b884062,16644640,b1ce812c-9d41-4ea5-b030-4a367b884062,6/13/17 0:31,NA,NA,2.02E+11,1920,NA,mucho,50,mas o menos,300,mucho,150,poco,no pagaria,mucho,8000,mas o menos,280,mas o menos,6000,baseline
2017-06-12T09:22:26.000-05:00,2017-06-12T11:22:39.000-05:00,6/12/17,enketo.ona.io:4wj1UZdjYd9nJCom,enketo.ona.io:4wj1UZdjYd9nJCom,control,310,si,,No,Control,casa,t0,5,si,mujer,universidad,,noche,"Porque estÕÔÕÅn encendidas las luces, el tv",18,,diciembre,invierno,6,12,3,1,1,2,1,"No se enciende, se ocupa remotamente",1,3,1,PrÕÔÕÅcticamente no se usa,1,24,3,8,NA,,NA,,1,Se ocupa esporÕÔÕÅdicamente,,,1,Se ocupa los jueves 2 horas,NA,,1,No planchamos,,,15,5,10,5,NA,25,fluorescentes,48,Tropigas,plasma,estoy_muy_interesado,"Desenchufar todos los aparatos, encender el menos tiempo posible los aparatos y comprar aparatos ahorrativos",turn_off,buy_efficient_appliances,measure_time_use,,,"Falta de conocimiento, falta de dinero",no_knowledge,economic_capacity,,reducir_ambiente,reducir_co2,gasto_hogar,reduce_environment,reduce_co2,home_expense,NA,NA,NA,NA,NA,NA,NA,NA,180,600,7,NA,200,Para cocinar,180,24000,22000,10,relativamente_facil,,,,NA,si,3000,3500,15000,NA,1500,ahorraria,Para dejarle un futuro a nuestros nietos,NA,si,Reviso diario el medidor y lo anoto,check_meter,writedown_consumption,1,30,muy_util,,,,,,,"Para el que lo sabe analizar bastante, tiene mucha informaciÕÔ_n",to_be_informed,Para comparar con mi consumo si no me alteraron el consumo,make_comparison,NA,no,,,telefono_smart,10,facil,No tengo que caminar,,,,smart_phone,87141018,whatsapp,,,si,http://classic.ona.io/api/v1/files/4576013?filename=niuera/attachments/14972844233061856925794-11_20_53.jpg,,12.150063 -86.237673 0 22.92099952697754,12.150063,-86.237673,0,22.92099953,uuid:7563b72a-7737-4da0-b898-3deaf32666a8,16664763,7563b72a-7737-4da0-b898-3deaf32666a8,6/13/17 12:06,NA,NA,2.02E+11,7213,NA,mucho,85,mas o menos,500,mas o menos,130,mucho,300,mucho,15000,mas o menos,1000,mucho,21000,baseline
2017-06-12T11:22:41.000-05:00,2017-06-12T14:53:27.000-05:00,6/12/17,enketo.ona.io:4wj1UZdjYd9nJCom,enketo.ona.io:4wj1UZdjYd9nJCom,estudio,302,,si,treatment_PAPER,treatment_PAPER,micro_empresa,t1,3,si,hombre,ciclo_diversificado,pulperia,noche,"Porque estÕÔÕÅ la TV, quedan dos bujÕÔ_as prendidas, y hay tres abanico trabajando queda encendido el exhibidor",21,domingo,diciembre,verano,10,11,1,"Solo mi hija tiene, pero lo carga en el trabajo",1,"Casi no se usa, mÕÔÕÅs que todo para ver pelÕÔ_culas, a veces lo usamos 2 o 3 horas a la semana",1,No se usa,4,6,1,No se usa,4,24,4,9,NA,,1,10 minutos diarios,1,Unas dos horas al mes,,,1,3 horas a la semana,NA,,1,No planchamos,1,1 hora a la semana,15,3,2,NA,NA,80,fluorescentes,300,Me la mandÕÔ_ un hijo de EEUU,led,estoy_muy_interesado,"Apagar las luces, la lavadora sÕÔ_lo la usamos los fines de semana y apagar los freezers",less_lights,less_washing_machine,turn_off_fridge,,,"Poder poner un panel solar, si yo consigo 2000 dolares yo pondrÕÔ_a un panel por ejemplo",economic_capacity,little_access_solar_energy,,independencia_energetica,gasto_hogar,reducir_ambiente,energy_independence,home_expense,reduce_environment,NA,NA,NA,NA,NA,NA,NA,NA,450,4000,7,30000,500,Para cocinar,140,27000,17000,20,relativamente_facil,,,,NA,,NA,5800,9000,NA,NA,gastaria,,NA,no,,,,NA,NA,mas_o_menos,,,Para ver el pago y que no me corten la luz,know_payment,,,,,Para pagar,pay,NA,no,,,persona_banco,30,facil,Esta cerca y es rÕÔÕÅpido,,,,smart_phone,22486471,,,no,si,http://classic.ona.io/api/v1/files/4576016?filename=niuera/attachments/1497297028230-1819262919-14_50_48.jpg,,,NA,NA,NA,NA,uuid:5abc366d-4bdd-4deb-9e11-009205ed52de,16664780,5abc366d-4bdd-4deb-9e11-009205ed52de,6/13/17 12:07,NA,NA,2.02E+11,12646,NA,poco,50,mas o menos,450,poco,50,poco,150,mucho,12000,poco,850,mas o menos,18000,baseline
2017-06-09T09:53:10.000-06:00,2017-06-09T10:21:09.000-06:00,6/9/17,enketo.ona.io:Oc95u07WcbeqBDiF,enketo.ona.io:Oc95u07WcbeqBDiF,estudio,260,,si,treatment_luzero_NO_SMS,treatment_luzero_NO_SMS,micro_empresa,t0,3,si,mujer,universidad,pulperia,tarde,por la refrigeradora que pasa conectada todo el dÕÔ_a,6,lunes,diciembre,verano,7,4 horas diarias,3,6,,,NA,,1,8,NA,,3,10,2,8,NA,,NA,,1,dos minutos al dÕÔ_a,,,NA,,NA,,1,no se utiliza,1,una vez al mes,5,5,10,5,NA,55,led,1,en el gallo mÕÔÕÅs gallo,viejo,estoy_muy_interesado,no,nothing,,,mÕÔÕÅs o menos,"1, 20, 20, 30, 25","los recursos no son suficientes, el tiempo no tengo suficiente",economic_capacity,no_time,,gasto_hogar,reducir_ambiente,independencia_energetica,home_expense,reduce_environment,energy_independence,NA,NA,NA,NA,NA,NA,NA,NA,500,500,NA,10,200,cocinar,270,20000,20000,1,facil,,,,NA,no,NA,700,15000,1000,1000,ahorraria,,NA,no,,,,NA,NA,mas_o_menos,,,me da detalles de lo que consumo,see_detailed_consumption,,,,,para optimizar y ahorrar mi consumo,save,NA,si,amigos para ayudarle mendiante conversaciÕÔ_n,talk_about_saving_tips,persona_banco,30,facil,,me gusta porque es rÕÔÕÅpido,,,smart_phone,87791098,telefono,,,no,,591,12.149719 -86.235718 90 10,12.149719,-86.235718,90,10,uuid:760e4f2f-5abf-4f86-acab-45cc003c5d32,16670023,760e4f2f-5abf-4f86-acab-45cc003c5d32,6/13/17 14:18,NA,NA,2.02E+11,1679,NA,mas o menos,30,mas o menos,400,poco,300,poco,700,mas o menos,no me interesa,poco,300,poco,5500,baseline
2017-06-09T10:21:10.000-06:00,2017-06-09T10:49:54.000-06:00,6/9/17,enketo.ona.io:Oc95u07WcbeqBDiF,enketo.ona.io:Oc95u07WcbeqBDiF,control,298,,si,No,Control,micro_empresa,tjubilados,3,si,mujer,ciclo_basico,pulperia,manana,se usan mÕÔÕÅs los electrodomÕÔë©sticos,10,sabado,,verano,4,4,2,2,,,1,1,1,3,NA,,1,12,NA,,NA,,NA,,NA,,,,NA,,NA,,NA,,,,NA,10,30,20,NA,40,fluorescentes,2600,en el mercado,viejo,me_interesa,"apagar los equipos cuando no se estÕÔÕÅn ocupando, medir los kvw, desenchufar la mantenedora",turn_off,measure_consumption,,mÕÔÕÅs o menos,,"los recursos, no todos ponen de su parte en la casa",economic_capacity,no_will,,gasto_hogar,reducir_co2,reducir_ambiente,home_expense,reduce_co2,reduce_environment,NA,NA,NA,NA,NA,NA,NA,NA,130,400,8,2000,90,cocinar,270,12000,12000,10,relativamente_facil,,,,NA,no,NA,400,8000,500,NA,ahorraria,agrandar la pulperia,NA,si,anoto cuÕÔÕÅntos klw son al dÕÔ_a,writedown_consumption,,30,2,mas_o_menos,,,"me doy cuenta que tipo de pago hago jubilado o no, si ahorro",see_detailed_consumption,,,,,para pagar,pay,NA,no,,,persona_empresa,30,facil,me queda cerca,,,,chiclero,89987367,telefono,22491470,,no,,,12.149319 -86.236235 89 31,12.149319,-86.236235,89,31,uuid:b1d3e33c-f35c-4372-a20f-8cba6f0752b6,16670024,b1d3e33c-f35c-4372-a20f-8cba6f0752b6,6/13/17 14:18,NA,NA,2.02E+11,1724,NA,mucho,no me interesa,poco,no me interesa,poco,no me interesa,poco,no me interesa,poco,no me interesa,poco,no me interesa,poco,no me interesa,baseline
2017-06-09T10:49:55.000-06:00,2017-06-09T12:07:03.000-06:00,6/9/17,enketo.ona.io:Oc95u07WcbeqBDiF,enketo.ona.io:Oc95u07WcbeqBDiF,estudio,272,,si,treatment_luzero_SMS,treatment_luzero_SMS,micro_empresa,t0,7,si,mujer,ciclo_diversificado,pulperia,noche,encendidas las refrigeradoras y los abanicos,8,sabado,diciembre,invierno,11,4,5,3,1,24,1,una o dos veces al mes,5,10,2,dos horas a la semana,2,11,6,se ocupan 3 y pasan encendidos 10 horas,1,una o dos veces al smes,1,una vez a la semana,2,dos veces a la semana,,,2,1,NA,,2,media hora a la semana,1,una vez a la semana unos 20 minuto,30,10,5,10,2,30,led,36,mercado,lcd,estoy_muy_interesado,evitar que algo este encendido sino se ocupa,turn_off,,,mucho todos,"25, 500, 10, 800, 9000, 300","se gasta mucho y no tengo recursos, a veces se nos olvida que estamos en ahorro, la cantidad de personas en la casa",economic_capacity,amount_of_people,,gasto_hogar,reducir_ambiente,independencia_energetica,home_expense,reduce_environment,energy_independence,NA,NA,NA,NA,NA,NA,NA,NA,130,300,2,NA,150,cocina,300,18000,15000,10,dificil,me_gustaria_otros,,,NA,no,NA,1500,15000,1000,1000,ahorraria,para mi vida cuando vieja,NA,si,"obsevar el medidor, anotar los kw",check_meter,writedown_consumption,1,1,no_me_sirve,es algo general,too_general,,,,,,,no la uso,nothing,NA,no,,,persona_banco,30,facil,estÕÔÕÅ cerca,,,,smart_phone,58523264,telefono,83789722,si,si,http://classic.ona.io/api/v1/files/4577604?filename=niuera/attachments/14970315984371919431310-12_6_48.jpg,,12.148704 -86.237461 38 25,12.148704,-86.237461,38,25,uuid:f8f3c492-459c-44e8-89d1-10ee8927667a,16670027,f8f3c492-459c-44e8-89d1-10ee8927667a,6/13/17 14:18,NA,NA,2.02E+11,4628,NA,poco,40,mas o menos,500,poco,no me interesa,mas o menos,300,mucho,5000,mas o menos,300,mas o menos,3000,baseline
2017-06-09T15:25:19.000-06:00,2017-06-09T15:27:29.000-06:00,6/9/17,enketo.ona.io:Oc95u07WcbeqBDiF,enketo.ona.io:Oc95u07WcbeqBDiF,estudio,NA,,,,,,,NA,,,,,,,NA,,,,,,,,,,NA,,NA,,NA,,,,NA,,NA,,NA,,NA,,,,NA,,NA,,NA,,,,NA,NA,NA,NA,NA,,,NA,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,,NA,,NA,NA,NA,NA,NA,,,NA,,,,,NA,NA,,,,,,,,,,,,NA,,,,,NA,,,,,,,,,,,,,,,NA,NA,NA,NA,uuid:45064b4e-47d0-4f33-b4b6-dd04facdc9d2,16670028,45064b4e-47d0-4f33-b4b6-dd04facdc9d2,6/13/17 14:18,NA,NA,2.02E+11,130,NA,,,,,,,,,,,,,,,baseline
2017-06-12T09:55:45.000-06:00,2017-06-12T09:56:40.000-06:00,6/12/17,enketo.ona.io:Oc95u07WcbeqBDiF,enketo.ona.io:Oc95u07WcbeqBDiF,control,264,no,,No,No,,,NA,,,,,,,NA,,,,,,,,,,NA,,NA,,NA,,,,NA,,NA,,NA,,NA,,,,NA,,NA,,NA,,,,NA,NA,NA,NA,NA,,,NA,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,,NA,,NA,NA,NA,NA,NA,,,NA,,,,,NA,NA,,,,,,,,,,,,NA,,,,,NA,,,,,,,,,,,,,,12.149962 -86.236179 77 96,12.149962,-86.236179,77,96,uuid:a7975378-2521-4c7f-b85b-7979b57e17e1,16670029,a7975378-2521-4c7f-b85b-7979b57e17e1,6/13/17 14:18,NA,NA,2.02E+11,55,NA,,,,,,,,,,,,,,,baseline
